subject_id,recording_id,source_index,task,model,feature,condition,score_type,accuracy_percent,source_file,source_key
sub-005,recording-03,14,state,conformer,raw,full,best_validation,89.0,biclassification/benchmark_results.json,raw/conformer
sub-006,recording-01,15,state,conformer,raw,full,best_validation,99.0,biclassification/benchmark_results.json,raw/conformer
sub-006,recording-02,16,state,conformer,raw,full,best_validation,90.0,biclassification/benchmark_results.json,raw/conformer
sub-006,recording-03,17,state,conformer,raw,full,best_validation,96.0,biclassification/benchmark_results.json,raw/conformer
sub-007,recording-01,18,state,conformer,raw,full,best_validation,96.0,biclassification/benchmark_results.json,raw/conformer
sub-007,recording-02,19,state,conformer,raw,full,best_validation,100.0,biclassification/benchmark_results.json,raw/conformer
sub-007,recording-03,20,state,conformer,raw,full,best_validation,93.0,biclassification/benchmark_results.json,raw/conformer
sub-008,recording-01,21,state,conformer,raw,full,best_validation,77.0,biclassification/benchmark_results.json,raw/conformer
sub-008,recording-02,22,state,conformer,raw,full,best_validation,82.0,biclassification/benchmark_results.json,raw/conformer
sub-008,recording-03,23,state,conformer,raw,full,best_validation,97.0,biclassification/benchmark_results.json,raw/conformer
sub-009,recording-01,24,state,conformer,raw,full,best_validation,96.0,biclassification/benchmark_results.json,raw/conformer
sub-009,recording-02,25,state,conformer,raw,full,best_validation,94.0,biclassification/benchmark_results.json,raw/conformer
sub-009,recording-03,26,state,conformer,raw,full,best_validation,98.0,biclassification/benchmark_results.json,raw/conformer
sub-010,recording-01,27,state,conformer,raw,full,best_validation,99.0,biclassification/benchmark_results.json,raw/conformer
sub-010,recording-02,28,state,conformer,raw,full,best_validation,100.0,biclassification/benchmark_results.json,raw/conformer
sub-010,recording-03,29,state,conformer,raw,full,best_validation,96.0,biclassification/benchmark_results.json,raw/conformer
sub-011,recording-01,30,state,conformer,raw,full,best_validation,91.0,biclassification/benchmark_results.json,raw/conformer
sub-011,recording-02,31,state,conformer,raw,full,best_validation,94.0,biclassification/benchmark_results.json,raw/conformer
sub-011,recording-03,32,state,conformer,raw,full,best_validation,93.0,biclassification/benchmark_results.json,raw/conformer
sub-012,recording-01,33,state,conformer,raw,full,best_validation,94.0,biclassification/benchmark_results.json,raw/conformer
sub-012,recording-02,34,state,conformer,raw,full,best_validation,100.0,biclassification/benchmark_results.json,raw/conformer
sub-012,recording-03,35,state,conformer,raw,full,best_validation,98.0,biclassification/benchmark_results.json,raw/conformer
sub-013,recording-01,36,state,conformer,raw,full,best_validation,88.0,biclassification/benchmark_results.json,raw/conformer
sub-013,recording-02,37,state,conformer,raw,full,best_validation,98.0,biclassification/benchmark_results.json,raw/conformer
sub-013,recording-03,38,state,conformer,raw,full,best_validation,98.0,biclassification/benchmark_results.json,raw/conformer
sub-014,recording-01,39,state,conformer,raw,full,best_validation,97.0,biclassification/benchmark_results.json,raw/conformer
sub-014,recording-02,40,state,conformer,raw,full,best_validation,92.0,biclassification/benchmark_results.json,raw/conformer
sub-014,recording-03,41,state,conformer,raw,full,best_validation,96.0,biclassification/benchmark_results.json,raw/conformer
sub-015,recording-01,42,state,conformer,raw,full,best_validation,100.0,biclassification/benchmark_results.json,raw/conformer
sub-015,recording-02,43,state,conformer,raw,full,best_validation,97.0,biclassification/benchmark_results.json,raw/conformer
sub-015,recording-03,44,state,conformer,raw,full,best_validation,93.0,biclassification/benchmark_results.json,raw/conformer
sub-016,recording-01,45,state,conformer,raw,full,best_validation,97.0,biclassification/benchmark_results.json,raw/conformer
sub-016,recording-02,46,state,conformer,raw,full,best_validation,98.0,biclassification/benchmark_results.json,raw/conformer
sub-016,recording-03,47,state,conformer,raw,full,best_validation,71.0,biclassification/benchmark_results.json,raw/conformer
sub-017,recording-01,48,state,conformer,raw,full,best_validation,96.0,biclassification/benchmark_results.json,raw/conformer
sub-017,recording-02,49,state,conformer,raw,full,best_validation,81.0,biclassification/benchmark_results.json,raw/conformer
sub-017,recording-03,50,state,conformer,raw,full,best_validation,96.0,biclassification/benchmark_results.json,raw/conformer
sub-018,recording-01,51,state,conformer,raw,full,best_validation,98.0,biclassification/benchmark_results.json,raw/conformer
sub-018,recording-02,52,state,conformer,raw,full,best_validation,96.0,biclassification/benchmark_results.json,raw/conformer
sub-018,recording-03,53,state,conformer,raw,full,best_validation,98.0,biclassification/benchmark_results.json,raw/conformer
sub-019,recording-01,54,state,conformer,raw,full,best_validation,93.0,biclassification/benchmark_results.json,raw/conformer
sub-019,recording-02,55,state,conformer,raw,full,best_validation,98.0,biclassification/benchmark_results.json,raw/conformer
sub-019,recording-03,56,state,conformer,raw,full,best_validation,92.0,biclassification/benchmark_results.json,raw/conformer
sub-020,recording-01,57,state,conformer,raw,full,best_validation,100.0,biclassification/benchmark_results.json,raw/conformer
sub-020,recording-02,58,state,conformer,raw,full,best_validation,100.0,biclassification/benchmark_results.json,raw/conformer
sub-020,recording-03,59,state,conformer,raw,full,best_validation,95.0,biclassification/benchmark_results.json,raw/conformer
sub-001,recording-01,0,state,tsconv,raw,full,best_validation,100.0,biclassification/benchmark_results.json,raw/tsconv
sub-001,recording-02,1,state,tsconv,raw,full,best_validation,96.0,biclassification/benchmark_results.json,raw/tsconv
sub-001,recording-03,2,state,tsconv,raw,full,best_validation,97.0,biclassification/benchmark_results.json,raw/tsconv
sub-002,recording-01,3,state,tsconv,raw,full,best_validation,100.0,biclassification/benchmark_results.json,raw/tsconv
sub-002,recording-02,4,state,tsconv,raw,full,best_validation,98.0,biclassification/benchmark_results.json,raw/tsconv
sub-002,recording-03,5,state,tsconv,raw,full,best_validation,100.0,biclassification/benchmark_results.json,raw/tsconv
sub-003,recording-01,6,state,tsconv,raw,full,best_validation,96.0,biclassification/benchmark_results.json,raw/tsconv
sub-003,recording-02,7,state,tsconv,raw,full,best_validation,95.0,biclassification/benchmark_results.json,raw/tsconv
sub-003,recording-03,8,state,tsconv,raw,full,best_validation,99.0,biclassification/benchmark_results.json,raw/tsconv
sub-004,recording-01,9,state,tsconv,raw,full,best_validation,96.0,biclassification/benchmark_results.json,raw/tsconv
sub-004,recording-02,10,state,tsconv,raw,full,best_validation,99.0,biclassification/benchmark_results.json,raw/tsconv
sub-004,recording-03,11,state,tsconv,raw,full,best_validation,99.0,biclassification/benchmark_results.json,raw/tsconv
sub-005,recording-01,12,state,tsconv,raw,full,best_validation,97.0,biclassification/benchmark_results.json,raw/tsconv
sub-005,recording-02,13,state,tsconv,raw,full,best_validation,90.0,biclassification/benchmark_results.json,raw/tsconv
sub-005,recording-03,14,state,tsconv,raw,full,best_validation,96.0,biclassification/benchmark_results.json,raw/tsconv
sub-006,recording-01,15,state,tsconv,raw,full,best_validation,98.0,biclassification/benchmark_results.json,raw/tsconv
sub-006,recording-02,16,state,tsconv,raw,full,best_validation,93.0,biclassification/benchmark_results.json,raw/tsconv
sub-006,recording-03,17,state,tsconv,raw,full,best_validation,94.0,biclassification/benchmark_results.json,raw/tsconv
sub-007,recording-01,18,state,tsconv,raw,full,best_validation,97.0,biclassification/benchmark_results.json,raw/tsconv
sub-007,recording-02,19,state,tsconv,raw,full,best_validation,98.0,biclassification/benchmark_results.json,raw/tsconv
sub-007,recording-03,20,state,tsconv,raw,full,best_validation,94.0,biclassification/benchmark_results.json,raw/tsconv
sub-008,recording-01,21,state,tsconv,raw,full,best_validation,92.0,biclassification/benchmark_results.json,raw/tsconv
sub-008,recording-02,22,state,tsconv,raw,full,best_validation,90.0,biclassification/benchmark_results.json,raw/tsconv
sub-008,recording-03,23,state,tsconv,raw,full,best_validation,97.0,biclassification/benchmark_results.json,raw/tsconv
sub-009,recording-01,24,state,tsconv,raw,full,best_validation,99.0,biclassification/benchmark_results.json,raw/tsconv
sub-009,recording-02,25,state,tsconv,raw,full,best_validation,97.0,biclassification/benchmark_results.json,raw/tsconv
sub-009,recording-03,26,state,tsconv,raw,full,best_validation,97.0,biclassification/benchmark_results.json,raw/tsconv
sub-010,recording-01,27,state,tsconv,raw,full,best_validation,97.0,biclassification/benchmark_results.json,raw/tsconv
sub-010,recording-02,28,state,tsconv,raw,full,best_validation,99.0,biclassification/benchmark_results.json,raw/tsconv
sub-010,recording-03,29,state,tsconv,raw,full,best_validation,97.0,biclassification/benchmark_results.json,raw/tsconv
sub-011,recording-01,30,state,tsconv,raw,full,best_validation,90.0,biclassification/benchmark_results.json,raw/tsconv
sub-011,recording-02,31,state,tsconv,raw,full,best_validation,100.0,biclassification/benchmark_results.json,raw/tsconv
sub-011,recording-03,32,state,tsconv,raw,full,best_validation,98.0,biclassification/benchmark_results.json,raw/tsconv
sub-012,recording-01,33,state,tsconv,raw,full,best_validation,98.0,biclassification/benchmark_results.json,raw/tsconv
sub-012,recording-02,34,state,tsconv,raw,full,best_validation,98.0,biclassification/benchmark_results.json,raw/tsconv
sub-012,recording-03,35,state,tsconv,raw,full,best_validation,97.0,biclassification/benchmark_results.json,raw/tsconv
sub-013,recording-01,36,state,tsconv,raw,full,best_validation,93.0,biclassification/benchmark_results.json,raw/tsconv
sub-013,recording-02,37,state,tsconv,raw,full,best_validation,97.0,biclassification/benchmark_results.json,raw/tsconv
sub-013,recording-03,38,state,tsconv,raw,full,best_validation,98.0,biclassification/benchmark_results.json,raw/tsconv
sub-014,recording-01,39,state,tsconv,raw,full,best_validation,92.0,biclassification/benchmark_results.json,raw/tsconv
sub-014,recording-02,40,state,tsconv,raw,full,best_validation,96.0,biclassification/benchmark_results.json,raw/tsconv
sub-014,recording-03,41,state,tsconv,raw,full,best_validation,98.0,biclassification/benchmark_results.json,raw/tsconv
sub-015,recording-01,42,state,tsconv,raw,full,best_validation,98.0,biclassification/benchmark_results.json,raw/tsconv
sub-015,recording-02,43,state,tsconv,raw,full,best_validation,99.0,biclassification/benchmark_results.json,raw/tsconv
sub-015,recording-03,44,state,tsconv,raw,full,best_validation,98.0,biclassification/benchmark_results.json,raw/tsconv
sub-016,recording-01,45,state,tsconv,raw,full,best_validation,95.0,biclassification/benchmark_results.json,raw/tsconv
sub-016,recording-02,46,state,tsconv,raw,full,best_validation,95.0,biclassification/benchmark_results.json,raw/tsconv
sub-016,recording-03,47,state,tsconv,raw,full,best_validation,84.0,biclassification/benchmark_results.json,raw/tsconv
sub-017,recording-01,48,state,tsconv,raw,full,best_validation,98.0,biclassification/benchmark_results.json,raw/tsconv
sub-017,recording-02,49,state,tsconv,raw,full,best_validation,99.0,biclassification/benchmark_results.json,raw/tsconv
sub-017,recording-03,50,state,tsconv,raw,full,best_validation,96.0,biclassification/benchmark_results.json,raw/tsconv
sub-018,recording-01,51,state,tsconv,raw,full,best_validation,98.0,biclassification/benchmark_results.json,raw/tsconv
sub-018,recording-02,52,state,tsconv,raw,full,best_validation,98.0,biclassification/benchmark_results.json,raw/tsconv
sub-018,recording-03,53,state,tsconv,raw,full,best_validation,100.0,biclassification/benchmark_results.json,raw/tsconv
sub-019,recording-01,54,state,tsconv,raw,full,best_validation,98.0,biclassification/benchmark_results.json,raw/tsconv
sub-019,recording-02,55,state,tsconv,raw,full,best_validation,97.0,biclassification/benchmark_results.json,raw/tsconv
sub-019,recording-03,56,state,tsconv,raw,full,best_validation,88.0,biclassification/benchmark_results.json,raw/tsconv
sub-020,recording-01,57,state,tsconv,raw,full,best_validation,100.0,biclassification/benchmark_results.json,raw/tsconv
sub-020,recording-02,58,state,tsconv,raw,full,best_validation,100.0,biclassification/benchmark_results.json,raw/tsconv
sub-020,recording-03,59,state,tsconv,raw,full,best_validation,99.0,biclassification/benchmark_results.json,raw/tsconv
sub-001,recording-01,0,state,glfnet,raw,full,best_validation,99.0,biclassification/benchmark_results.json,raw/glfnet
sub-001,recording-02,1,state,glfnet,raw,full,best_validation,96.0,biclassification/benchmark_results.json,raw/glfnet
sub-001,recording-03,2,state,glfnet,raw,full,best_validation,99.0,biclassification/benchmark_results.json,raw/glfnet
sub-002,recording-01,3,state,glfnet,raw,full,best_validation,100.0,biclassification/benchmark_results.json,raw/glfnet
sub-002,recording-02,4,state,glfnet,raw,full,best_validation,99.0,biclassification/benchmark_results.json,raw/glfnet
sub-002,recording-03,5,state,glfnet,raw,full,best_validation,100.0,biclassification/benchmark_results.json,raw/glfnet
sub-003,recording-01,6,state,glfnet,raw,full,best_validation,100.0,biclassification/benchmark_results.json,raw/glfnet
sub-003,recording-02,7,state,glfnet,raw,full,best_validation,86.0,biclassification/benchmark_results.json,raw/glfnet
sub-003,recording-03,8,state,glfnet,raw,full,best_validation,100.0,biclassification/benchmark_results.json,raw/glfnet
sub-004,recording-01,9,state,glfnet,raw,full,best_validation,99.0,biclassification/benchmark_results.json,raw/glfnet
sub-004,recording-02,10,state,glfnet,raw,full,best_validation,100.0,biclassification/benchmark_results.json,raw/glfnet
sub-004,recording-03,11,state,glfnet,raw,full,best_validation,100.0,biclassification/benchmark_results.json,raw/glfnet
sub-005,recording-01,12,state,glfnet,raw,full,best_validation,99.0,biclassification/benchmark_results.json,raw/glfnet
sub-005,recording-02,13,state,glfnet,raw,full,best_validation,86.0,biclassification/benchmark_results.json,raw/glfnet
sub-005,recording-03,14,state,glfnet,raw,full,best_validation,94.0,biclassification/benchmark_results.json,raw/glfnet
sub-006,recording-01,15,state,glfnet,raw,full,best_validation,100.0,biclassification/benchmark_results.json,raw/glfnet
sub-006,recording-02,16,state,glfnet,raw,full,best_validation,92.0,biclassification/benchmark_results.json,raw/glfnet
sub-006,recording-03,17,state,glfnet,raw,full,best_validation,97.0,biclassification/benchmark_results.json,raw/glfnet
sub-007,recording-01,18,state,glfnet,raw,full,best_validation,100.0,biclassification/benchmark_results.json,raw/glfnet
sub-007,recording-02,19,state,glfnet,raw,full,best_validation,99.0,biclassification/benchmark_results.json,raw/glfnet
sub-007,recording-03,20,state,glfnet,raw,full,best_validation,99.0,biclassification/benchmark_results.json,raw/glfnet
sub-008,recording-01,21,state,glfnet,raw,full,best_validation,86.0,biclassification/benchmark_results.json,raw/glfnet
sub-008,recording-02,22,state,glfnet,raw,full,best_validation,86.0,biclassification/benchmark_results.json,raw/glfnet
sub-008,recording-03,23,state,glfnet,raw,full,best_validation,96.0,biclassification/benchmark_results.json,raw/glfnet
sub-009,recording-01,24,state,glfnet,raw,full,best_validation,98.0,biclassification/benchmark_results.json,raw/glfnet
sub-009,recording-02,25,state,glfnet,raw,full,best_validation,94.0,biclassification/benchmark_results.json,raw/glfnet
sub-009,recording-03,26,state,glfnet,raw,full,best_validation,96.0,biclassification/benchmark_results.json,raw/glfnet
sub-010,recording-01,27,state,glfnet,raw,full,best_validation,99.0,biclassification/benchmark_results.json,raw/glfnet
sub-010,recording-02,28,state,glfnet,raw,full,best_validation,100.0,biclassification/benchmark_results.json,raw/glfnet
sub-010,recording-03,29,state,glfnet,raw,full,best_validation,99.0,biclassification/benchmark_results.json,raw/glfnet
sub-011,recording-01,30,state,glfnet,raw,full,best_validation,84.0,biclassification/benchmark_results.json,raw/glfnet
sub-011,recording-02,31,state,glfnet,raw,full,best_validation,100.0,biclassification/benchmark_results.json,raw/glfnet
sub-011,recording-03,32,state,glfnet,raw,full,best_validation,99.0,biclassification/benchmark_results.json,raw/glfnet
sub-012,recording-01,33,state,glfnet,raw,full,best_validation,97.0,biclassification/benchmark_results.json,raw/glfnet
sub-012,recording-02,34,state,glfnet,raw,full,best_validation,98.0,biclassification/benchmark_results.json,raw/glfnet
sub-012,recording-03,35,state,glfnet,raw,full,best_validation,100.0,biclassification/benchmark_results.json,raw/glfnet
sub-013,recording-01,36,state,glfnet,raw,full,best_validation,99.0,biclassification/benchmark_results.json,raw/glfnet
sub-013,recording-02,37,state,glfnet,raw,full,best_validation,93.0,biclassification/benchmark_results.json,raw/glfnet
sub-013,recording-03,38,state,glfnet,raw,full,best_validation,99.0,biclassification/benchmark_results.json,raw/glfnet
sub-014,recording-01,39,state,glfnet,raw,full,best_validation,94.0,biclassification/benchmark_results.json,raw/glfnet
sub-014,recording-02,40,state,glfnet,raw,full,best_validation,95.0,biclassification/benchmark_results.json,raw/glfnet
sub-014,recording-03,41,state,glfnet,raw,full,best_validation,92.0,biclassification/benchmark_results.json,raw/glfnet
sub-015,recording-01,42,state,glfnet,raw,full,best_validation,99.0,biclassification/benchmark_results.json,raw/glfnet
sub-015,recording-02,43,state,glfnet,raw,full,best_validation,99.0,biclassification/benchmark_results.json,raw/glfnet
sub-015,recording-03,44,state,glfnet,raw,full,best_validation,99.0,biclassification/benchmark_results.json,raw/glfnet
sub-016,recording-01,45,state,glfnet,raw,full,best_validation,94.0,biclassification/benchmark_results.json,raw/glfnet
sub-016,recording-02,46,state,glfnet,raw,full,best_validation,95.0,biclassification/benchmark_results.json,raw/glfnet
sub-016,recording-03,47,state,glfnet,raw,full,best_validation,86.0,biclassification/benchmark_results.json,raw/glfnet
sub-017,recording-01,48,state,glfnet,raw,full,best_validation,100.0,biclassification/benchmark_results.json,raw/glfnet
sub-017,recording-02,49,state,glfnet,raw,full,best_validation,95.0,biclassification/benchmark_results.json,raw/glfnet
sub-017,recording-03,50,state,glfnet,raw,full,best_validation,95.0,biclassification/benchmark_results.json,raw/glfnet
sub-018,recording-01,51,state,glfnet,raw,full,best_validation,99.0,biclassification/benchmark_results.json,raw/glfnet
sub-018,recording-02,52,state,glfnet,raw,full,best_validation,99.0,biclassification/benchmark_results.json,raw/glfnet
sub-018,recording-03,53,state,glfnet,raw,full,best_validation,100.0,biclassification/benchmark_results.json,raw/glfnet
sub-019,recording-01,54,state,glfnet,raw,full,best_validation,100.0,biclassification/benchmark_results.json,raw/glfnet
sub-019,recording-02,55,state,glfnet,raw,full,best_validation,99.0,biclassification/benchmark_results.json,raw/glfnet
sub-019,recording-03,56,state,glfnet,raw,full,best_validation,86.0,biclassification/benchmark_results.json,raw/glfnet
sub-020,recording-01,57,state,glfnet,raw,full,best_validation,100.0,biclassification/benchmark_results.json,raw/glfnet
sub-020,recording-02,58,state,glfnet,raw,full,best_validation,100.0,biclassification/benchmark_results.json,raw/glfnet
sub-020,recording-03,59,state,glfnet,raw,full,best_validation,98.0,biclassification/benchmark_results.json,raw/glfnet
sub-001,recording-01,0,state,svm,raw,full,validation,91.0,biclassification/benchmark_results.json,raw/svm
sub-001,recording-02,1,state,svm,raw,full,validation,86.0,biclassification/benchmark_results.json,raw/svm
sub-001,recording-03,2,state,svm,raw,full,validation,82.0,biclassification/benchmark_results.json,raw/svm
sub-002,recording-01,3,state,svm,raw,full,validation,99.0,biclassification/benchmark_results.json,raw/svm
sub-002,recording-02,4,state,svm,raw,full,validation,94.0,biclassification/benchmark_results.json,raw/svm
sub-002,recording-03,5,state,svm,raw,full,validation,100.0,biclassification/benchmark_results.json,raw/svm
sub-003,recording-01,6,state,svm,raw,full,validation,91.0,biclassification/benchmark_results.json,raw/svm
sub-003,recording-02,7,state,svm,raw,full,validation,80.0,biclassification/benchmark_results.json,raw/svm
sub-003,recording-03,8,state,svm,raw,full,validation,83.0,biclassification/benchmark_results.json,raw/svm
sub-004,recording-01,9,state,svm,raw,full,validation,84.0,biclassification/benchmark_results.json,raw/svm
sub-004,recording-02,10,state,svm,raw,full,validation,94.0,biclassification/benchmark_results.json,raw/svm
sub-004,recording-03,11,state,svm,raw,full,validation,99.0,biclassification/benchmark_results.json,raw/svm
sub-005,recording-01,12,state,svm,raw,full,validation,91.0,biclassification/benchmark_results.json,raw/svm
sub-005,recording-02,13,state,svm,raw,full,validation,81.0,biclassification/benchmark_results.json,raw/svm
sub-005,recording-03,14,state,svm,raw,full,validation,94.0,biclassification/benchmark_results.json,raw/svm
sub-006,recording-01,15,state,svm,raw,full,validation,84.0,biclassification/benchmark_results.json,raw/svm
sub-006,recording-02,16,state,svm,raw,full,validation,92.0,biclassification/benchmark_results.json,raw/svm
sub-006,recording-03,17,state,svm,raw,full,validation,83.0,biclassification/benchmark_results.json,raw/svm
sub-007,recording-01,18,state,svm,raw,full,validation,94.0,biclassification/benchmark_results.json,raw/svm
sub-007,recording-02,19,state,svm,raw,full,validation,94.0,biclassification/benchmark_results.json,raw/svm
sub-007,recording-03,20,state,svm,raw,full,validation,91.0,biclassification/benchmark_results.json,raw/svm
sub-008,recording-01,21,state,svm,raw,full,validation,70.0,biclassification/benchmark_results.json,raw/svm
sub-008,recording-02,22,state,svm,raw,full,validation,82.0,biclassification/benchmark_results.json,raw/svm
sub-008,recording-03,23,state,svm,raw,full,validation,81.0,biclassification/benchmark_results.json,raw/svm
sub-009,recording-01,24,state,svm,raw,full,validation,88.0,biclassification/benchmark_results.json,raw/svm
sub-009,recording-02,25,state,svm,raw,full,validation,85.0,biclassification/benchmark_results.json,raw/svm
sub-009,recording-03,26,state,svm,raw,full,validation,95.0,biclassification/benchmark_results.json,raw/svm
sub-010,recording-01,27,state,svm,raw,full,validation,90.0,biclassification/benchmark_results.json,raw/svm
sub-010,recording-02,28,state,svm,raw,full,validation,92.0,biclassification/benchmark_results.json,raw/svm
sub-010,recording-03,29,state,svm,raw,full,validation,88.0,biclassification/benchmark_results.json,raw/svm
sub-011,recording-01,30,state,svm,raw,full,validation,77.0,biclassification/benchmark_results.json,raw/svm
sub-011,recording-02,31,state,svm,raw,full,validation,95.0,biclassification/benchmark_results.json,raw/svm
sub-011,recording-03,32,state,svm,raw,full,validation,91.0,biclassification/benchmark_results.json,raw/svm
sub-012,recording-01,33,state,svm,raw,full,validation,87.0,biclassification/benchmark_results.json,raw/svm
sub-012,recording-02,34,state,svm,raw,full,validation,92.0,biclassification/benchmark_results.json,raw/svm
sub-012,recording-03,35,state,svm,raw,full,validation,89.0,biclassification/benchmark_results.json,raw/svm
sub-013,recording-01,36,state,svm,raw,full,validation,86.0,biclassification/benchmark_results.json,raw/svm
sub-013,recording-02,37,state,svm,raw,full,validation,77.0,biclassification/benchmark_results.json,raw/svm
sub-013,recording-03,38,state,svm,raw,full,validation,92.0,biclassification/benchmark_results.json,raw/svm
sub-014,recording-01,39,state,svm,raw,full,validation,86.0,biclassification/benchmark_results.json,raw/svm
sub-014,recording-02,40,state,svm,raw,full,validation,89.0,biclassification/benchmark_results.json,raw/svm
sub-014,recording-03,41,state,svm,raw,full,validation,88.0,biclassification/benchmark_results.json,raw/svm
sub-015,recording-01,42,state,svm,raw,full,validation,96.0,biclassification/benchmark_results.json,raw/svm
sub-015,recording-02,43,state,svm,raw,full,validation,56.99999999999999,biclassification/benchmark_results.json,raw/svm
sub-015,recording-03,44,state,svm,raw,full,validation,94.0,biclassification/benchmark_results.json,raw/svm
sub-016,recording-01,45,state,svm,raw,full,validation,83.0,biclassification/benchmark_results.json,raw/svm
sub-016,recording-02,46,state,svm,raw,full,validation,86.0,biclassification/benchmark_results.json,raw/svm
sub-016,recording-03,47,state,svm,raw,full,validation,74.0,biclassification/benchmark_results.json,raw/svm
sub-017,recording-01,48,state,svm,raw,full,validation,92.0,biclassification/benchmark_results.json,raw/svm
sub-017,recording-02,49,state,svm,raw,full,validation,78.0,biclassification/benchmark_results.json,raw/svm
sub-017,recording-03,50,state,svm,raw,full,validation,89.0,biclassification/benchmark_results.json,raw/svm
sub-018,recording-01,51,state,svm,raw,full,validation,92.0,biclassification/benchmark_results.json,raw/svm
sub-018,recording-02,52,state,svm,raw,full,validation,87.0,biclassification/benchmark_results.json,raw/svm
sub-018,recording-03,53,state,svm,raw,full,validation,94.0,biclassification/benchmark_results.json,raw/svm
sub-019,recording-01,54,state,svm,raw,full,validation,96.0,biclassification/benchmark_results.json,raw/svm
sub-019,recording-02,55,state,svm,raw,full,validation,92.0,biclassification/benchmark_results.json,raw/svm
sub-019,recording-03,56,state,svm,raw,full,validation,81.0,biclassification/benchmark_results.json,raw/svm
sub-020,recording-01,57,state,svm,raw,full,validation,98.0,biclassification/benchmark_results.json,raw/svm
sub-020,recording-02,58,state,svm,raw,full,validation,99.0,biclassification/benchmark_results.json,raw/svm
sub-020,recording-03,59,state,svm,raw,full,validation,91.0,biclassification/benchmark_results.json,raw/svm
sub-001,recording-01,0,state,GCN_LSTM,raw,full,best_validation,92.0,biclassification/benchmark_results.json,raw/GCN_LSTM
sub-001,recording-02,1,state,GCN_LSTM,raw,full,best_validation,100.0,biclassification/benchmark_results.json,raw/GCN_LSTM
sub-001,recording-03,2,state,GCN_LSTM,raw,full,best_validation,95.0,biclassification/benchmark_results.json,raw/GCN_LSTM
sub-002,recording-01,3,state,GCN_LSTM,raw,full,best_validation,100.0,biclassification/benchmark_results.json,raw/GCN_LSTM
sub-002,recording-02,4,state,GCN_LSTM,raw,full,best_validation,99.0,biclassification/benchmark_results.json,raw/GCN_LSTM
sub-002,recording-03,5,state,GCN_LSTM,raw,full,best_validation,99.0,biclassification/benchmark_results.json,raw/GCN_LSTM
sub-003,recording-01,6,state,GCN_LSTM,raw,full,best_validation,97.0,biclassification/benchmark_results.json,raw/GCN_LSTM
sub-003,recording-02,7,state,GCN_LSTM,raw,full,best_validation,93.0,biclassification/benchmark_results.json,raw/GCN_LSTM
sub-003,recording-03,8,state,GCN_LSTM,raw,full,best_validation,97.0,biclassification/benchmark_results.json,raw/GCN_LSTM
sub-004,recording-01,9,state,GCN_LSTM,raw,full,best_validation,97.0,biclassification/benchmark_results.json,raw/GCN_LSTM
sub-004,recording-02,10,state,GCN_LSTM,raw,full,best_validation,96.0,biclassification/benchmark_results.json,raw/GCN_LSTM
sub-004,recording-03,11,state,GCN_LSTM,raw,full,best_validation,97.0,biclassification/benchmark_results.json,raw/GCN_LSTM
sub-005,recording-01,12,state,GCN_LSTM,raw,full,best_validation,98.0,biclassification/benchmark_results.json,raw/GCN_LSTM
sub-005,recording-02,13,state,GCN_LSTM,raw,full,best_validation,79.0,biclassification/benchmark_results.json,raw/GCN_LSTM
sub-005,recording-03,14,state,GCN_LSTM,raw,full,best_validation,86.0,biclassification/benchmark_results.json,raw/GCN_LSTM
sub-006,recording-01,15,state,GCN_LSTM,raw,full,best_validation,100.0,biclassification/benchmark_results.json,raw/GCN_LSTM
sub-006,recording-02,16,state,GCN_LSTM,raw,full,best_validation,97.0,biclassification/benchmark_results.json,raw/GCN_LSTM
sub-006,recording-03,17,state,GCN_LSTM,raw,full,best_validation,95.0,biclassification/benchmark_results.json,raw/GCN_LSTM
sub-007,recording-01,18,state,GCN_LSTM,raw,full,best_validation,100.0,biclassification/benchmark_results.json,raw/GCN_LSTM
sub-007,recording-02,19,state,GCN_LSTM,raw,full,best_validation,98.0,biclassification/benchmark_results.json,raw/GCN_LSTM
sub-007,recording-03,20,state,GCN_LSTM,raw,full,best_validation,94.0,biclassification/benchmark_results.json,raw/GCN_LSTM
sub-008,recording-01,21,state,GCN_LSTM,raw,full,best_validation,96.0,biclassification/benchmark_results.json,raw/GCN_LSTM
sub-008,recording-02,22,state,GCN_LSTM,raw,full,best_validation,95.0,biclassification/benchmark_results.json,raw/GCN_LSTM
sub-008,recording-03,23,state,GCN_LSTM,raw,full,best_validation,95.0,biclassification/benchmark_results.json,raw/GCN_LSTM
sub-009,recording-01,24,state,GCN_LSTM,raw,full,best_validation,98.0,biclassification/benchmark_results.json,raw/GCN_LSTM
sub-009,recording-02,25,state,GCN_LSTM,raw,full,best_validation,78.0,biclassification/benchmark_results.json,raw/GCN_LSTM
sub-009,recording-03,26,state,GCN_LSTM,raw,full,best_validation,97.0,biclassification/benchmark_results.json,raw/GCN_LSTM
sub-010,recording-01,27,state,GCN_LSTM,raw,full,best_validation,98.0,biclassification/benchmark_results.json,raw/GCN_LSTM
sub-010,recording-02,28,state,GCN_LSTM,raw,full,best_validation,100.0,biclassification/benchmark_results.json,raw/GCN_LSTM
sub-010,recording-03,29,state,GCN_LSTM,raw,full,best_validation,98.0,biclassification/benchmark_results.json,raw/GCN_LSTM
sub-011,recording-01,30,state,GCN_LSTM,raw,full,best_validation,93.0,biclassification/benchmark_results.json,raw/GCN_LSTM
