task,model,feature,condition,subject_id,sessions,accuracy_percent
state,deepnet,raw,full,sub-010,3,88.33333333333333
state,deepnet,raw,full,sub-011,3,92.66666666666667
state,deepnet,raw,full,sub-012,3,89.66666666666667
state,deepnet,raw,full,sub-013,3,95.0
state,deepnet,raw,full,sub-014,3,66.66666666666667
state,deepnet,raw,full,sub-015,3,93.66666666666667
state,deepnet,raw,full,sub-016,3,75.0
state,deepnet,raw,full,sub-017,3,86.0
state,deepnet,raw,full,sub-018,3,85.66666666666667
state,deepnet,raw,full,sub-019,3,87.33333333333333
state,deepnet,raw,full,sub-020,3,69.66666666666667
state,deepnet,raw,without_alpha,sub-001,3,70.0
state,deepnet,raw,without_alpha,sub-002,3,92.66666666666667
state,deepnet,raw,without_alpha,sub-003,3,71.33333333333333
state,deepnet,raw,without_alpha,sub-004,3,80.33333333333333
state,deepnet,raw,without_alpha,sub-005,3,88.66666666666667
state,deepnet,raw,without_alpha,sub-006,3,64.66666666666667
state,deepnet,raw,without_alpha,sub-007,3,87.66666666666667
state,deepnet,raw,without_alpha,sub-008,3,84.0
state,deepnet,raw,without_alpha,sub-009,3,91.66666666666667
state,deepnet,raw,without_alpha,sub-010,3,75.66666666666667
state,deepnet,raw,without_alpha,sub-011,3,91.33333333333333
state,deepnet,raw,without_alpha,sub-012,3,83.66666666666667
state,deepnet,raw,without_alpha,sub-013,3,78.0
state,deepnet,raw,without_alpha,sub-014,3,65.66666666666667
state,deepnet,raw,without_alpha,sub-015,3,85.33333333333333
state,deepnet,raw,without_alpha,sub-016,3,72.66666666666667
state,deepnet,raw,without_alpha,sub-017,3,65.33333333333333
state,deepnet,raw,without_alpha,sub-018,3,61.0
state,deepnet,raw,without_alpha,sub-019,3,87.33333333333333
state,deepnet,raw,without_alpha,sub-020,3,87.66666666666667
state,eegnet,raw,full,sub-001,3,95.33333333333333
state,eegnet,raw,full,sub-002,3,97.0
state,eegnet,raw,full,sub-003,3,93.0
state,eegnet,raw,full,sub-004,3,98.33333333333333
state,eegnet,raw,full,sub-005,3,92.66666666666667
state,eegnet,raw,full,sub-006,3,94.33333333333333
state,eegnet,raw,full,sub-007,3,99.0
state,eegnet,raw,full,sub-008,3,89.0
state,eegnet,raw,full,sub-009,3,93.66666666666667
state,eegnet,raw,full,sub-010,3,96.33333333333333
state,eegnet,raw,full,sub-011,3,95.33333333333333
state,eegnet,raw,full,sub-012,3,99.0
state,eegnet,raw,full,sub-013,3,94.33333333333333
state,eegnet,raw,full,sub-014,3,93.0
state,eegnet,raw,full,sub-015,3,98.33333333333333
state,eegnet,raw,full,sub-016,3,86.33333333333333
state,eegnet,raw,full,sub-017,3,94.33333333333333
state,eegnet,raw,full,sub-018,3,99.0
state,eegnet,raw,full,sub-019,3,92.0
state,eegnet,raw,full,sub-020,3,97.33333333333333
state,eegnet,raw,without_alpha,sub-001,3,91.33333333333333
state,eegnet,raw,without_alpha,sub-002,3,99.33333333333333
state,eegnet,raw,without_alpha,sub-003,3,91.0
state,eegnet,raw,without_alpha,sub-004,3,94.66666666666667
state,eegnet,raw,without_alpha,sub-005,3,94.0
state,eegnet,raw,without_alpha,sub-006,3,84.66666666666667
state,eegnet,raw,without_alpha,sub-007,3,93.33333333333333
state,eegnet,raw,without_alpha,sub-008,3,87.0
state,eegnet,raw,without_alpha,sub-009,3,93.0
state,eegnet,raw,without_alpha,sub-010,3,94.0
state,eegnet,raw,without_alpha,sub-011,3,95.0
state,eegnet,raw,without_alpha,sub-012,3,97.33333333333333
state,eegnet,raw,without_alpha,sub-013,3,89.66666666666667
state,eegnet,raw,without_alpha,sub-014,3,91.66666666666667
state,eegnet,raw,without_alpha,sub-015,3,96.33333333333333
state,eegnet,raw,without_alpha,sub-016,3,85.66666666666667
state,eegnet,raw,without_alpha,sub-017,3,92.33333333333333
state,eegnet,raw,without_alpha,sub-018,3,95.66666666666667
state,eegnet,raw,without_alpha,sub-019,3,89.33333333333333
state,eegnet,raw,without_alpha,sub-020,3,95.33333333333333
state,glfnet,raw,full,sub-001,3,98.0
state,glfnet,raw,full,sub-002,3,99.66666666666667
state,glfnet,raw,full,sub-003,3,95.33333333333333
state,glfnet,raw,full,sub-004,3,99.66666666666667
state,glfnet,raw,full,sub-005,3,93.0
state,glfnet,raw,full,sub-006,3,96.33333333333333
state,glfnet,raw,full,sub-007,3,99.33333333333333
state,glfnet,raw,full,sub-008,3,89.33333333333333
state,glfnet,raw,full,sub-009,3,96.0
state,glfnet,raw,full,sub-010,3,99.33333333333333
state,glfnet,raw,full,sub-011,3,94.33333333333333
state,glfnet,raw,full,sub-012,3,98.33333333333333
state,glfnet,raw,full,sub-013,3,97.0
state,glfnet,raw,full,sub-014,3,93.66666666666667
state,glfnet,raw,full,sub-015,3,99.0
state,glfnet,raw,full,sub-016,3,91.66666666666667
state,glfnet,raw,full,sub-017,3,96.66666666666667
state,glfnet,raw,full,sub-018,3,99.33333333333333
state,glfnet,raw,full,sub-019,3,95.0
state,glfnet,raw,full,sub-020,3,99.33333333333333
state,glfnet,raw,without_alpha,sub-001,3,97.33333333333333
state,glfnet,raw,without_alpha,sub-002,3,99.0
state,glfnet,raw,without_alpha,sub-003,3,93.66666666666667
state,glfnet,raw,without_alpha,sub-004,3,96.66666666666667
state,glfnet,raw,without_alpha,sub-005,3,94.0
state,glfnet,raw,without_alpha,sub-006,3,93.66666666666667
state,glfnet,raw,without_alpha,sub-007,3,98.33333333333333
state,glfnet,raw,without_alpha,sub-008,3,88.0
state,glfnet,raw,without_alpha,sub-009,3,97.33333333333333
state,glfnet,raw,without_alpha,sub-010,3,97.0
state,glfnet,raw,without_alpha,sub-011,3,93.33333333333333
state,glfnet,raw,without_alpha,sub-012,3,97.66666666666667
state,glfnet,raw,without_alpha,sub-013,3,95.33333333333333
state,glfnet,raw,without_alpha,sub-014,3,92.33333333333333
state,glfnet,raw,without_alpha,sub-015,3,99.0
state,glfnet,raw,without_alpha,sub-016,3,88.0
state,glfnet,raw,without_alpha,sub-017,3,92.66666666666667
state,glfnet,raw,without_alpha,sub-018,3,98.0
state,glfnet,raw,without_alpha,sub-019,3,95.33333333333333
state,glfnet,raw,without_alpha,sub-020,3,97.66666666666667
state,glfnet_mlp,de,full,sub-001,3,99.0
state,glfnet_mlp,de,full,sub-002,3,98.0
state,glfnet_mlp,de,full,sub-003,3,99.33333333333333
state,glfnet_mlp,de,full,sub-004,3,99.66666666666667
state,glfnet_mlp,de,full,sub-005,3,99.66666666666667
state,glfnet_mlp,de,full,sub-006,3,99.33333333333333
state,glfnet_mlp,de,full,sub-007,3,98.66666666666667
state,glfnet_mlp,de,full,sub-008,3,96.33333333333333
state,glfnet_mlp,de,full,sub-009,3,99.0
state,glfnet_mlp,de,full,sub-010,3,98.0
state,glfnet_mlp,de,full,sub-011,3,99.0
state,glfnet_mlp,de,full,sub-012,3,100.0
state,glfnet_mlp,de,full,sub-013,3,96.0
state,glfnet_mlp,de,full,sub-014,3,98.33333333333333
state,glfnet_mlp,de,full,sub-015,3,99.0
state,glfnet_mlp,de,full,sub-016,3,96.33333333333333
state,glfnet_mlp,de,full,sub-017,3,98.0
state,glfnet_mlp,de,full,sub-018,3,99.33333333333333
state,glfnet_mlp,de,full,sub-019,3,99.0
state,glfnet_mlp,de,full,sub-020,3,99.66666666666667
state,glfnet_mlp,de,without_alpha,sub-001,3,98.66666666666667
state,glfnet_mlp,de,without_alpha,sub-002,3,97.33333333333333
state,glfnet_mlp,de,without_alpha,sub-003,3,98.66666666666667
state,glfnet_mlp,de,without_alpha,sub-004,3,100.0
state,glfnet_mlp,de,without_alpha,sub-005,3,100.0
state,glfnet_mlp,de,without_alpha,sub-006,3,98.66666666666667
state,glfnet_mlp,de,without_alpha,sub-007,3,98.33333333333333
state,glfnet_mlp,de,without_alpha,sub-008,3,96.66666666666667
state,glfnet_mlp,de,without_alpha,sub-009,3,98.66666666666667
state,glfnet_mlp,de,without_alpha,sub-010,3,98.33333333333333
state,glfnet_mlp,de,without_alpha,sub-011,3,99.33333333333333
state,glfnet_mlp,de,without_alpha,sub-012,3,99.66666666666667
state,glfnet_mlp,de,without_alpha,sub-013,3,93.0
state,glfnet_mlp,de,without_alpha,sub-014,3,99.0
state,glfnet_mlp,de,without_alpha,sub-015,3,99.66666666666667
state,glfnet_mlp,de,without_alpha,sub-016,3,97.66666666666667
state,glfnet_mlp,de,without_alpha,sub-017,3,97.33333333333333
state,glfnet_mlp,de,without_alpha,sub-018,3,98.33333333333333
state,glfnet_mlp,de,without_alpha,sub-019,3,98.0
state,glfnet_mlp,de,without_alpha,sub-020,3,99.33333333333333
state,glfnet_mlp,psd,full,sub-001,3,97.33333333333333
state,glfnet_mlp,psd,full,sub-002,3,95.33333333333333
state,glfnet_mlp,psd,full,sub-003,3,97.33333333333333
state,glfnet_mlp,psd,full,sub-004,3,98.66666666666667
state,glfnet_mlp,psd,full,sub-005,3,93.0
state,glfnet_mlp,psd,full,sub-006,3,94.0
state,glfnet_mlp,psd,full,sub-007,3,96.66666666666667
state,glfnet_mlp,psd,full,sub-008,3,85.0
state,glfnet_mlp,psd,full,sub-009,3,98.0
state,glfnet_mlp,psd,full,sub-010,3,99.0
state,glfnet_mlp,psd,full,sub-011,3,90.0
state,glfnet_mlp,psd,full,sub-012,3,98.0
state,glfnet_mlp,psd,full,sub-013,3,90.33333333333333
state,glfnet_mlp,psd,full,sub-014,3,94.66666666666667
state,glfnet_mlp,psd,full,sub-015,3,99.33333333333333
state,glfnet_mlp,psd,full,sub-016,3,96.33333333333333
state,glfnet_mlp,psd,full,sub-017,3,90.33333333333333
state,glfnet_mlp,psd,full,sub-018,3,99.0
state,glfnet_mlp,psd,full,sub-019,3,98.66666666666667
state,glfnet_mlp,psd,full,sub-020,3,98.66666666666667
state,glfnet_mlp,psd,without_alpha,sub-001,3,93.33333333333333
state,glfnet_mlp,psd,without_alpha,sub-002,3,91.66666666666667
state,glfnet_mlp,psd,without_alpha,sub-003,3,95.0
state,glfnet_mlp,psd,without_alpha,sub-004,3,95.33333333333333
state,glfnet_mlp,psd,without_alpha,sub-005,3,93.33333333333333
state,glfnet_mlp,psd,without_alpha,sub-006,3,92.33333333333333
state,glfnet_mlp,psd,without_alpha,sub-007,3,93.33333333333333
state,glfnet_mlp,psd,without_alpha,sub-008,3,82.66666666666667
state,glfnet_mlp,psd,without_alpha,sub-009,3,98.66666666666667
state,glfnet_mlp,psd,without_alpha,sub-010,3,97.0
state,glfnet_mlp,psd,without_alpha,sub-011,3,89.66666666666667
state,glfnet_mlp,psd,without_alpha,sub-012,3,97.33333333333333
state,glfnet_mlp,psd,without_alpha,sub-013,3,90.0
state,glfnet_mlp,psd,without_alpha,sub-014,3,94.0
state,glfnet_mlp,psd,without_alpha,sub-015,3,97.66666666666667
state,glfnet_mlp,psd,without_alpha,sub-016,3,96.33333333333333
state,glfnet_mlp,psd,without_alpha,sub-017,3,86.66666666666667
state,glfnet_mlp,psd,without_alpha,sub-018,3,87.33333333333333
state,glfnet_mlp,psd,without_alpha,sub-019,3,95.66666666666667
state,glfnet_mlp,psd,without_alpha,sub-020,3,97.33333333333333
state,mlpnet,de,full,sub-001,3,98.66666666666667
state,mlpnet,de,full,sub-002,3,97.66666666666667
state,mlpnet,de,full,sub-003,3,99.0
state,mlpnet,de,full,sub-004,3,100.0
state,mlpnet,de,full,sub-005,3,100.0
state,mlpnet,de,full,sub-006,3,99.33333333333333
state,mlpnet,de,full,sub-007,3,98.33333333333333
state,mlpnet,de,full,sub-008,3,97.33333333333333
state,mlpnet,de,full,sub-009,3,99.0
state,mlpnet,de,full,sub-010,3,98.66666666666667
state,mlpnet,de,full,sub-011,3,98.66666666666667
state,mlpnet,de,full,sub-012,3,99.66666666666667
state,mlpnet,de,full,sub-013,3,95.66666666666667
state,mlpnet,de,full,sub-014,3,99.0
state,mlpnet,de,full,sub-015,3,98.33333333333333
state,mlpnet,de,full,sub-016,3,96.0
state,mlpnet,de,full,sub-017,3,98.0
state,mlpnet,de,full,sub-018,3,99.33333333333333
state,mlpnet,de,full,sub-019,3,99.0
state,mlpnet,de,full,sub-020,3,99.66666666666667
state,mlpnet,de,without_alpha,sub-001,3,98.0
state,mlpnet,de,without_alpha,sub-002,3,97.33333333333333
state,mlpnet,de,without_alpha,sub-003,3,99.0
state,mlpnet,de,without_alpha,sub-004,3,99.66666666666667
state,mlpnet,de,without_alpha,sub-005,3,100.0
state,mlpnet,de,without_alpha,sub-006,3,99.0
state,mlpnet,de,without_alpha,sub-007,3,99.0
state,mlpnet,de,without_alpha,sub-008,3,95.66666666666667
state,mlpnet,de,without_alpha,sub-009,3,98.33333333333333
state,mlpnet,de,without_alpha,sub-010,3,98.0
state,mlpnet,de,without_alpha,sub-011,3,98.66666666666667
state,mlpnet,de,without_alpha,sub-012,3,100.0
state,mlpnet,de,without_alpha,sub-013,3,93.66666666666667
state,mlpnet,de,without_alpha,sub-014,3,99.66666666666667
state,mlpnet,de,without_alpha,sub-015,3,99.33333333333333
state,mlpnet,de,without_alpha,sub-016,3,96.33333333333333
state,mlpnet,de,without_alpha,sub-017,3,97.0
state,mlpnet,de,without_alpha,sub-018,3,98.66666666666667
state,mlpnet,de,without_alpha,sub-019,3,97.66666666666667
state,mlpnet,de,without_alpha,sub-020,3,99.0
state,mlpnet,psd,full,sub-001,3,96.33333333333333
state,mlpnet,psd,full,sub-002,3,94.66666666666667
state,mlpnet,psd,full,sub-003,3,97.66666666666667
state,mlpnet,psd,full,sub-004,3,98.66666666666667
state,mlpnet,psd,full,sub-005,3,93.66666666666667
state,mlpnet,psd,full,sub-006,3,93.33333333333333
state,mlpnet,psd,full,sub-007,3,95.33333333333333
state,mlpnet,psd,full,sub-008,3,86.33333333333333
state,mlpnet,psd,full,sub-009,3,98.33333333333333
state,mlpnet,psd,full,sub-010,3,98.33333333333333
state,mlpnet,psd,full,sub-011,3,89.66666666666667
state,mlpnet,psd,full,sub-012,3,97.66666666666667
state,mlpnet,psd,full,sub-013,3,90.66666666666667
state,mlpnet,psd,full,sub-014,3,95.33333333333333
state,mlpnet,psd,full,sub-015,3,98.33333333333333
state,mlpnet,psd,full,sub-016,3,96.0
state,mlpnet,psd,full,sub-017,3,91.0
state,mlpnet,psd,full,sub-018,3,98.66666666666667
state,mlpnet,psd,full,sub-019,3,98.33333333333333
state,mlpnet,psd,full,sub-020,3,99.0
state,mlpnet,psd,without_alpha,sub-001,3,90.0
state,mlpnet,psd,without_alpha,sub-002,3,87.0
state,mlpnet,psd,without_alpha,sub-003,3,94.66666666666667
state,mlpnet,psd,without_alpha,sub-004,3,93.0
state,mlpnet,psd,without_alpha,sub-005,3,91.33333333333333
state,mlpnet,psd,without_alpha,sub-006,3,91.0
state,mlpnet,psd,without_alpha,sub-007,3,89.0
state,mlpnet,psd,without_alpha,sub-008,3,82.66666666666667
state,mlpnet,psd,without_alpha,sub-009,3,98.33333333333333
state,mlpnet,psd,without_alpha,sub-010,3,97.33333333333333
state,mlpnet,psd,without_alpha,sub-011,3,87.0
state,mlpnet,psd,without_alpha,sub-012,3,93.33333333333333
state,mlpnet,psd,without_alpha,sub-013,3,90.0
state,mlpnet,psd,without_alpha,sub-014,3,94.0
state,mlpnet,psd,without_alpha,sub-015,3,96.0
state,mlpnet,psd,without_alpha,sub-016,3,96.0
state,mlpnet,psd,without_alpha,sub-017,3,85.33333333333333
state,mlpnet,psd,without_alpha,sub-018,3,86.0
state,mlpnet,psd,without_alpha,sub-019,3,94.66666666666667
state,mlpnet,psd,without_alpha,sub-020,3,97.33333333333333
state,shallownet,raw,full,sub-001,3,97.66666666666667
state,shallownet,raw,full,sub-002,3,98.66666666666667
state,shallownet,raw,full,sub-003,3,95.33333333333333
state,shallownet,raw,full,sub-004,3,99.33333333333333
state,shallownet,raw,full,sub-005,3,95.0
state,shallownet,raw,full,sub-006,3,97.0
state,shallownet,raw,full,sub-007,3,99.0
state,shallownet,raw,full,sub-008,3,87.66666666666667
state,shallownet,raw,full,sub-009,3,94.66666666666667
state,shallownet,raw,full,sub-010,3,98.0
state,shallownet,raw,full,sub-011,3,93.33333333333333
state,shallownet,raw,full,sub-012,3,98.33333333333333
state,shallownet,raw,full,sub-013,3,96.66666666666667
state,shallownet,raw,full,sub-014,3,92.33333333333333
state,shallownet,raw,full,sub-015,3,98.66666666666667
state,shallownet,raw,full,sub-016,3,90.0
state,shallownet,raw,full,sub-017,3,96.66666666666667
state,shallownet,raw,full,sub-018,3,99.33333333333333
state,shallownet,raw,full,sub-019,3,92.33333333333333
state,shallownet,raw,full,sub-020,3,99.33333333333333
state,shallownet,raw,without_alpha,sub-001,3,97.66666666666667
state,shallownet,raw,without_alpha,sub-002,3,97.66666666666667
state,shallownet,raw,without_alpha,sub-003,3,93.0
state,shallownet,raw,without_alpha,sub-004,3,97.33333333333333
state,shallownet,raw,without_alpha,sub-005,3,94.0
state,shallownet,raw,without_alpha,sub-006,3,93.66666666666667
state,shallownet,raw,without_alpha,sub-007,3,98.0
state,shallownet,raw,without_alpha,sub-008,3,88.33333333333333
state,shallownet,raw,without_alpha,sub-009,3,97.33333333333333
state,shallownet,raw,without_alpha,sub-010,3,96.33333333333333
state,shallownet,raw,without_alpha,sub-011,3,93.33333333333333
state,shallownet,raw,without_alpha,sub-012,3,97.33333333333333
state,shallownet,raw,without_alpha,sub-013,3,95.0
state,shallownet,raw,without_alpha,sub-014,3,92.66666666666667
state,shallownet,raw,without_alpha,sub-015,3,97.66666666666667
state,shallownet,raw,without_alpha,sub-016,3,90.0
state,shallownet,raw,without_alpha,sub-017,3,91.66666666666667
state,shallownet,raw,without_alpha,sub-018,3,96.0
state,shallownet,raw,without_alpha,sub-019,3,92.33333333333333
state,shallownet,raw,without_alpha,sub-020,3,96.33333333333333
state,svm,de,full,sub-001,3,95.33333333333333
state,svm,de,full,sub-002,3,92.66666666666667
state,svm,de,full,sub-003,3,96.66666666666667
state,svm,de,full,sub-004,3,99.0
state,svm,de,full,sub-005,3,96.66666666666667
state,svm,de,full,sub-006,3,96.33333333333333
state,svm,de,full,sub-007,3,93.66666666666667
state,svm,de,full,sub-008,3,92.33333333333333
state,svm,de,full,sub-009,3,93.33333333333333
state,svm,de,full,sub-010,3,97.0
state,svm,de,full,sub-011,3,97.66666666666667
state,svm,de,full,sub-012,3,99.0
state,svm,de,full,sub-013,3,94.0
state,svm,de,full,sub-014,3,97.33333333333333
state,svm,de,full,sub-015,3,89.0
state,svm,de,full,sub-016,3,91.66666666666667
state,svm,de,full,sub-017,3,93.33333333333333
state,svm,de,full,sub-018,3,97.0
state,svm,de,full,sub-019,3,92.0
state,svm,de,full,sub-020,3,98.33333333333333
state,svm,de,without_alpha,sub-001,3,93.66666666666667
state,svm,de,without_alpha,sub-002,3,93.0
state,svm,de,without_alpha,sub-003,3,95.33333333333333
state,svm,de,without_alpha,sub-004,3,98.66666666666667
state,svm,de,without_alpha,sub-005,3,97.0
state,svm,de,without_alpha,sub-006,3,96.0
state,svm,de,without_alpha,sub-007,3,96.0
state,svm,de,without_alpha,sub-008,3,91.0
state,svm,de,without_alpha,sub-009,3,97.0
state,svm,de,without_alpha,sub-010,3,95.66666666666667
state,svm,de,without_alpha,sub-011,3,97.33333333333333
state,svm,de,without_alpha,sub-012,3,99.0
state,svm,de,without_alpha,sub-013,3,88.33333333333333
state,svm,de,without_alpha,sub-014,3,96.66666666666667
state,svm,de,without_alpha,sub-015,3,90.0
state,svm,de,without_alpha,sub-016,3,91.66666666666667
state,svm,de,without_alpha,sub-017,3,91.0
state,svm,de,without_alpha,sub-018,3,95.66666666666667
state,svm,de,without_alpha,sub-019,3,90.33333333333333
state,svm,de,without_alpha,sub-020,3,97.0
state,svm,psd,full,sub-001,3,76.33333333333333
state,svm,psd,full,sub-002,3,80.0
state,svm,psd,full,sub-003,3,79.66666666666667
state,svm,psd,full,sub-004,3,89.66666666666667
state,svm,psd,full,sub-005,3,73.0
state,svm,psd,full,sub-006,3,80.66666666666667
state,svm,psd,full,sub-007,3,78.0
state,svm,psd,full,sub-008,3,71.33333333333333
state,svm,psd,full,sub-009,3,94.0
state,svm,psd,full,sub-010,3,93.66666666666667
state,svm,psd,full,sub-011,3,81.66666666666667
state,svm,psd,full,sub-012,3,81.33333333333333
state,svm,psd,full,sub-013,3,82.33333333333333
state,svm,psd,full,sub-014,3,75.0
state,svm,psd,full,sub-015,3,91.66666666666667
state,svm,psd,full,sub-016,3,92.0
state,svm,psd,full,sub-017,3,76.33333333333333
state,svm,psd,full,sub-018,3,82.66666666666667
state,svm,psd,full,sub-019,3,94.33333333333333
state,svm,psd,full,sub-020,3,95.0
